Tahun,Bulan,Tanaman,Prediksi,Suhu_Nasional_Rata2_Tahunan,Total_RR_Nasional_Tahunan,Luas_Lahan,lag1,lag3,Skenario
2027,6,Karet Kering,16.39229733169683,30.532150942379236,1108956.366666667,299.40000000000003,14.04212741797432,14.684480235213858,Normal
2027,7,Karet Kering,15.8849674297098,30.532150942379236,1108956.366666667,299.40000000000003,16.39229733169683,13.941871966061829,Normal
2027,8,Karet Kering,14.799211764210941,30.532150942379236,1108956.366666667,299.40000000000003,15.8849674297098,14.04212741797432,Normal
2027,9,Karet Kering,15.437732906949147,30.532150942379236,1108956.366666667,299.40000000000003,14.799211764210941,16.39229733169683,Normal
2027,10,Karet Kering,14.67280061243055,30.532150942379236,1108956.366666667,299.40000000000003,15.437732906949147,15.8849674297098,Normal
2027,11,Karet Kering,14.825496128836935,30.532150942379236,1108956.366666667,299.40000000000003,14.67280061243055,14.799211764210941,Normal
2027,12,Karet Kering,15.888497162019828,30.532150942379236,1108956.366666667,299.40000000000003,14.825496128836935,15.437732906949147,Normal
2025,1,Kopi,0.014051027403701566,30.532150942379232,1108956.366666667,20.5,0.02,0.09,Normal
2025,2,Kopi,-0.033337986385918894,30.532150942379232,1108956.366666667,20.5,0.014051027403701566,0.05,Normal
2025,3,Kopi,-0.1066135355121427,30.532150942379232,1108956.366666667,20.5,-0.033337986385918894,0.02,Normal
2025,4,Kopi,0.028196980723482534,30.532150942379232,1108956.366666667,20.5,-0.1066135355121427,0.014051027403701566,Normal
2025,5,Kopi,0.35724468404960863,30.532150942379232,1108956.366666667,20.5,0.028196980723482534,-0.033337986385918894,Normal
2025,6,Kopi,0.903587341842767,30.532150942379232,1108956.366666667,20.5,0.35724468404960863,-0.1066135355121427,Normal
2025,7,Kopi,0.9932743248358186,30.532150942379232,1108956.366666667,20.5,0.903587341842767,0.028196980723482534,Normal
2025,8,Kopi,0.8802369367686323,30.532150942379232,1108956.366666667,20.5,0.9932743248358186,0.35724468404960863,Normal
2025,9,Kopi,0.2871465735377361,30.532150942379232,1108956.366666667,20.5,0.8802369367686323,0.903587341842767,Normal
2025,10,Kopi,0.09093179993498013,30.532150942379232,1108956.366666667,20.5,0.2871465735377361,0.9932743248358186,Normal
2025,11,Kopi,0.049991301030877455,30.532150942379232,1108956.366666667,20.5,0.09093179993498013,0.8802369367686323,Normal
2025,12,Kopi,0.01942222516043457,30.532150942379232,1108956.366666667,20.5,0.049991301030877455,0.2871465735377361,Normal
2026,1,Kopi,0.012610383286870475,30.532150942379236,1108956.366666667,20.5,0.01942222516043457,0.09093179993498013,Normal
2026,2,Kopi,-0.032382594377709406,30.532150942379236,1108956.366666667,20.5,0.012610383286870475,0.049991301030877455,Normal
2026,3,Kopi,-0.10596758490639502,30.532150942379236,1108956.366666667,20.5,-0.032382594377709406,0.01942222516043457,Normal
2026,4,Kopi,0.02649729829855496,30.532150942379236,1108956.366666667,20.5,-0.10596758490639502,0.012610383286870475,Normal
2026,5,Kopi,0.35657109601838144,30.532150942379236,1108956.366666667,20.5,0.02649729829855496,-0.032382594377709406,Normal
2026,6,Kopi,0.9048705906524509,30.532150942379236,1108956.366666667,20.5,0.35657109601838144,-0.10596758490639502,Normal
2026,7,Kopi,0.9924471642740524,30.532150942379236,1108956.366666667,20.5,0.9048705906524509,0.02649729829855496,Normal
2026,8,Kopi,0.8804383192500392,30.532150942379236,1108956.366666667,20.5,0.9924471642740524,0.35657109601838144,Normal
2026,9,Kopi,0.2867357971691116,30.532150942379236,1108956.366666667,20.5,0.8804383192500392,0.9048705906524509,Normal
2026,10,Kopi,0.09103617097318306,30.532150942379236,1108956.366666667,20.5,0.2867357971691116,0.9924471642740524,Normal
2026,11,Kopi,0.05116039187015753,30.532150942379236,1108956.366666667,20.5,0.09103617097318306,0.8804383192500392,Normal
2026,12,Kopi,0.014494371645826787,30.532150942379236,1108956.366666667,20.5,0.05116039187015753,0.2867357971691116,Normal
2027,1,Kopi,-0.007777148707839521,30.532150942379236,1108956.366666667,20.5,0.014494371645826787,0.09103617097318306,Normal
2027,2,Kopi,-0.01081671239531734,30.532150942379236,1108956.366666667,20.5,-0.007777148707839521,0.05116039187015753,Normal
2027,3,Kopi,-0.10023659704116827,30.532150942379236,1108956.366666667,20.5,-0.01081671239531734,0.014494371645826787,Normal
2027,4,Kopi,0.023915042638252615,30.532150942379236,1108956.366666667,20.5,-0.10023659704116827,-0.007777148707839521,Normal
2027,5,Kopi,0.3207482960780489,30.532150942379236,1108956.366666667,20.5,0.023915042638252615,-0.01081671239531734,Normal
2027,6,Kopi,0.9018219905343483,30.532150942379236,1108956.366666667,20.5,0.3207482960780489,-0.10023659704116827,Normal
2027,7,Kopi,0.9930177298439957,30.532150942379236,1108956.366666667,20.5,0.9018219905343483,0.023915042638252615,Normal
2027,8,Kopi,0.7473953456869384,30.532150942379236,1108956.366666667,20.5,0.9930177298439957,0.3207482960780489,Normal
2027,9,Kopi,0.14978139903765375,30.532150942379236,1108956.366666667,20.5,0.7473953456869384,0.9018219905343483,Normal
2027,10,Kopi,0.09121913850815244,30.532150942379236,1108956.366666667,20.5,0.14978139903765375,0.9930177298439957,Normal
2027,11,Kopi,0.03187737436451776,30.532150942379236,1108956.366666667,20.5,0.09121913850815244,0.7473953456869384,Normal
2027,12,Kopi,0.06060131028006066,30.532150942379236,1108956.366666667,20.5,0.03187737436451776,0.14978139903765375,Normal
2025,1,Minyak Sawit,2008.7797740911979,30.532150942379232,1108956.366666667,9222.0,3118.47,3221.78,Normal
2025,2,Minyak Sawit,1868.3874526574534,30.532150942379232,1108956.366666667,9222.0,2008.7797740911979,3239.06,Normal
2025,3,Minyak Sawit,2051.7242834781214,30.532150942379232,1108956.366666667,9222.0,1868.3874526574534,3118.47,Normal
2025,4,Minyak Sawit,2262.367316859942,30.532150942379232,1108956.366666667,9222.0,2051.7242834781214,2008.7797740911979,Normal
2025,5,Minyak Sawit,2394.013578551752,30.532150942379232,1108956.366666667,9222.0,2262.367316859942,1868.3874526574534,Normal
2025,6,Minyak Sawit,2423.436717598795,30.532150942379232,1108956.366666667,9222.0,2394.013578551752,2051.7242834781214,Normal
2025,7,Minyak Sawit,2625.451780728597,30.532150942379232,1108956.366666667,9222.0,2423.436717598795,2262.367316859942,Normal
2025,8,Minyak Sawit,2778.146777194144,30.532150942379232,1108956.366666667,9222.0,2625.451780728597,2394.013578551752,Normal
2025,9,Minyak Sawit,2813.8686803212927,30.532150942379232,1108956.366666667,9222.0,2778.146777194144,2423.436717598795,Normal
2025,10,Minyak Sawit,3153.355837579653,30.532150942379232,1108956.366666667,9222.0,2813.8686803212927,2625.451780728597,Normal
2025,11,Minyak Sawit,3218.827550866085,30.532150942379232,1108956.366666667,9222.0,3153.355837579653,2778.146777194144,Normal
2025,12,Minyak Sawit,3149.2743881717324,30.532150942379232,1108956.366666667,9222.0,3218.827550866085,2813.8686803212927,Normal
2026,1,Minyak Sawit,2004.9582011257942,30.532150942379236,1108956.366666667,9222.0,3149.2743881717324,3153.355837579653,Normal
2026,2,Minyak Sawit,1854.95792376918,30.532150942379236,1108956.366666667,9222.0,2004.9582011257942,3218.827550866085,Normal
2026,3,Minyak Sawit,2058.609239367161,30.532150942379236,1108956.366666667,9222.0,1854.95792376918,3149.2743881717324,Normal
2026,4,Minyak Sawit,2264.8692870597292,30.532150942379236,1108956.366666667,9222.0,2058.609239367161,2004.9582011257942,Normal
2026,5,Minyak Sawit,2374.492163376236,30.532150942379236,1108956.366666667,9222.0,2264.8692870597292,1854.95792376918,Normal
2026,6,Minyak Sawit,2406.392566911526,30.532150942379236,1108956.366666667,9222.0,2374.492163376236,2058.609239367161,Normal
2026,7,Minyak Sawit,2604.7266270940145,30.532150942379236,1108956.366666667,9222.0,2406.392566911526,2264.8692870597292,Normal
2026,8,Minyak Sawit,2774.6704900988066,30.532150942379236,1108956.366666667,9222.0,2604.7266270940145,2374.492163376236,Normal
2026,9,Minyak Sawit,2805.775386614063,30.532150942379236,1108956.366666667,9222.0,2774.6704900988066,2406.392566911526,Normal
2026,10,Minyak Sawit,3135.9784276663995,30.532150942379236,1108956.366666667,9222.0,2805.775386614063,2604.7266270940145,Normal
2026,11,Minyak Sawit,3215.4406336708603,30.532150942379236,1108956.366666667,9222.0,3135.9784276663995,2774.6704900988066,Normal
2026,12,Minyak Sawit,3149.742738817815,30.532150942379236,1108956.366666667,9222.0,3215.4406336708603,2805.775386614063,Normal
2027,1,Minyak Sawit,2003.8496317724764,30.532150942379236,1108956.366666667,9222.0,3149.742738817815,3135.9784276663995,Normal
2027,2,Minyak Sawit,1859.1379427003253,30.532150942379236,1108956.366666667,9222.0,2003.8496317724764,3215.4406336708603,Normal
2027,3,Minyak Sawit,2059.0158206166866,30.532150942379236,1108956.366666667,9222.0,1859.1379427003253,3149.742738817815,Normal
2027,4,Minyak Sawit,2255.935087167347,30.532150942379236,1108956.366666667,9222.0,2059.0158206166866,2003.8496317724764,Normal
2027,5,Minyak Sawit,2391.461005435326,30.532150942379236,1108956.366666667,9222.0,2255.935087167347,1859.1379427003253,Normal
2027,6,Minyak Sawit,2416.732190884648,30.532150942379236,1108956.366666667,9222.0,2391.461005435326,2059.0158206166866,Normal
2027,7,Minyak Sawit,2620.5900461377673,30.532150942379236,1108956.366666667,9222.0,2416.732190884648,2255.935087167347,Normal
2027,8,Minyak Sawit,2779.489262245642,30.532150942379236,1108956.366666667,9222.0,2620.5900461377673,2391.461005435326,Normal
2027,9,Minyak Sawit,2811.395695490961,30.532150942379236,1108956.366666667,9222.0,2779.489262245642,2416.732190884648,Normal
2027,10,Minyak Sawit,3144.489946231954,30.532150942379236,1108956.366666667,9222.0,2811.395695490961,2620.5900461377673,Normal
2027,11,Minyak Sawit,3206.5342395239077,30.532150942379236,1108956.366666667,9222.0,3144.489946231954,2779.489262245642,Normal
2027,12,Minyak Sawit,3154.5534577989615,30.532150942379236,1108956.366666667,9222.0,3206.5342395239077,2811.395695490961,Normal
2025,1,Teh,6.851724901811397,30.532150942379232,1108956.366666667,54.70000000000001,6.74,6.08,Normal
2025,2,Teh,5.786549191141694,30.532150942379232,1108956.366666667,54.70000000000001,6.851724901811397,5.95,Normal
2025,3,Teh,5.471478377750952,30.532150942379232,1108956.366666667,54.70000000000001,5.786549191141694,6.74,Normal
2025,4,Teh,5.961337076198731,30.532150942379232,1108956.366666667,54.70000000000001,5.471478377750952,6.851724901811397,Normal
2025,5,Teh,6.918956727664586,30.532150942379232,1108956.366666667,54.70000000000001,5.961337076198731,5.786549191141694,Normal
2025,6,Teh,6.8573727262631445,30.532150942379232,1108956.366666667,54.70000000000001,6.918956727664586,5.471478377750952,Normal
2025,7,Teh,6.605497691296384,30.532150942379232,1108956.366666667,54.70000000000001,6.8573727262631445,5.961337076198731,Normal
2025,8,Teh,6.5797624083238615,30.532150942379232,1108956.366666667,54.70000000000001,6.605497691296384,6.918956727664586,Normal
2025,9,Teh,6.132434658926293,30.532150942379232,1108956.366666667,54.70000000000001,6.5797624083238615,6.8573727262631445,Normal
2025,10,Teh,6.153384847074863,30.532150942379232,1108956.366666667,54.70000000000001,6.132434658926293,6.605497691296384,Normal
2025,11,Teh,6.16711398728531,30.532150942379232,1108956.366666667,54.70000000000001,6.153384847074863,6.5797624083238615,Normal
2025,12,Teh,6.458046376161211,30.532150942379232,1108956.366666667,54.70000000000001,6.16711398728531,6.132434658926293,Normal
2026,1,Teh,6.718327822443989,30.532150942379236,1108956.366666667,54.70000000000002,6.458046376161211,6.153384847074863,Normal
2026,2,Teh,5.7119064948468505,30.532150942379236,1108956.366666667,54.70000000000002,6.718327822443989,6.16711398728531,Normal
2026,3,Teh,5.438384672618879,30.532150942379236,1108956.366666667,54.70000000000002,5.7119064948468505,6.458046376161211,Normal
2026,4,Teh,5.948505538809161,30.532150942379236,1108956.366666667,54.70000000000002,5.438384672618879,6.718327822443989,Normal
2026,5,Teh,6.938233109728125,30.532150942379236,1108956.366666667,54.70000000000002,5.948505538809161,5.7119064948468505,Normal
2026,6,Teh,6.881550553648557,30.532150942379236,1108956.366666667,54.70000000000002,6.938233109728125,5.438384672618879,Normal
2026,7,Teh,6.594512176013971,30.532150942379236,1108956.366666667,54.70000000000002,6.881550553648557,5.948505538809161,Normal
2026,8,Teh,6.563102155724088,30.532150942379236,1108956.366666667,54.70000000000002,6.594512176013971,6.938233109728125,Normal
2026,9,Teh,6.175645770588482,30.532150942379236,1108956.366666667,54.70000000000002,6.563102155724088,6.881550553648557,Normal
2026,10,Teh,6.15838940520676,30.532150942379236,1108956.366666667,54.70000000000002,6.175645770588482,6.594512176013971,Normal
2026,11,Teh,6.184219793437846,30.532150942379236,1108956.366666667,54.70000000000002,6.15838940520676,6.563102155724088,Normal
2026,12,Teh,6.454640741848572,30.532150942379236,1108956.366666667,54.70000000000002,6.184219793437846,6.175645770588482,Normal
2027,1,Teh,6.741058324636892,30.532150942379236,1108956.366666667,54.700000000000024,6.454640741848572,6.15838940520676,Normal
2027,2,Teh,5.761483491424453,30.532150942379236,1108956.366666667,54.700000000000024,6.741058324636892,6.184219793437846,Normal
2027,3,Teh,5.463583455605944,30.532150942379236,1108956.366666667,54.700000000000024,5.761483491424453,6.454640741848572,Normal
2027,4,Teh,5.95150589707915,30.532150942379236,1108956.366666667,54.700000000000024,5.463583455605944,6.741058324636892,Normal
2027,5,Teh,6.954272884585121,30.532150942379236,1108956.366666667,54.700000000000024,5.95150589707915,5.761483491424453,Normal
2027,6,Teh,6.8834548131173126,30.532150942379236,1108956.366666667,54.700000000000024,6.954272884585121,5.463583455605944,Normal
2027,7,Teh,6.589536727842362,30.532150942379236,1108956.366666667,54.700000000000024,6.8834548131173126,5.95150589707915,Normal
2027,8,Teh,6.558889654373976,30.532150942379236,1108956.366666667,54.700000000000024,6.589536727842362,6.954272884585121,Normal
2027,9,Teh,6.19279086151504,30.532150942379236,1108956.366666667,54.700000000000024,6.558889654373976,6.8834548131173126,Normal
2027,10,Teh,6.1616947985521,30.532150942379236,1108956.366666667,54.700000000000024,6.19279086151504,6.589536727842362,Normal
2027,11,Teh,6.174191474247971,30.532150942379236,1108956.366666667,54.700000000000024,6.1616947985521,6.558889654373976,Normal
2027,12,Teh,6.4318368305403535,30.532150942379236,1108956.366666667,54.700000000000024,6.174191474247971,6.19279086151504,Normal
